Name,SaxoId,WpId,Boten
7319636899200659691,20205292,3379,"Tørpedo,Prødigies,Røw me to the møøn "
1793699734698471066,20205296,3259,"Tøtal løss,Sletsgø"
1360065191993082799,20205300,3293,Tørpedo
7929449450191258144,20205301,3363,"Dames Clubacht,Eerstejaars Dames,Kabøters"
5911181304782789124,20205302,3279,Merløt
-3748879676049430275,20205304,3316,"Vinø,DREAM 1Ø"
2291279295750931512,20205308,3302,"Eerstejaars Dames,Middengroep Dames,Parøls"
-2406310570447764766,20205311,3385,"Tøtal løss,Sletsgø"
-1584215616385458373,20205312,3391,"DCl4*,Eerstejaars Lichte Dames,Dames Talenten 4*"
2193330813742484010,20205313,3272,Eerstejaars Zwaar
662753954409171443,20205314,3320,"Winøs,Dølgedraaid"
-362486086946281525,20205315,3257,Wijnøn
8713628681407748457,20205316,3375,"Vinø,DREAM 1Ø"
8203320030687813851,20205321,3520,Wijnøn
-3182367873860240812,20205322,3352,Merløt
-7066397393600492140,20205324,3475,"Dames TopC4+,Dames Clubvier - Cømme ci Cømme ça"
-4472027908884209097,20205325,3488,"Øzøsnel,Veløcità"
-3090329543109117183,20205327,3341,Dames TopC4+
4214164227539222161,20205328,3439,"DCl4*,Dames Clubdubbelvier,VRIJMIBØØT"
-1224105311234725982,20205331,3383,"ØLYMPILS,Heren Project8+"
2032986664214673887,20205336,3414,"Heren Clubacht,Heren Clubvier - Gerstekracht,Parøls"
4252859530379255508,20205339,3364,
-2093458653561537394,20205340,3428,Ølympils
-3657430674351037880,20205341,3393,Wijnøn
7113928128641831934,20205343,3484,"Middengroep Dames,Ouderejaars Dames"
-8920140166112102199,20205344,3469,"DØLLØØS,Escalerøn"
3894617036393562022,20205348,3384,"Heren TopC4+,Sletsgø,Boy ødelagt"
-5568472483849611032,20205350,3295,"Dames Clubacht,Parøls,De Zeven Zønden,Ølympils,Despø"
-324900390941523110,20205353,3358,Tøtal løss
3697092001023406748,20205354,3507,
-4665726374130146629,20205355,3453,Chaøs
5280128001833479679,20205359,3377,"Tot de Bødem,Ølympils"
398335630310290180,20205360,3522,"DØLLØØS,Escalerøn"
-2351196964767258914,20205361,3516,"Tot de Bødem,Boy ødelagt,De Zeven Zønden"
5954271658178175169,20205363,3518,"ØLYMPILS,De Zeven Zønden,Heren Project8+"
4196491416587964673,20205365,3464,"Dames TopC4+,Bøatycall,Dames Clubvier - Cømme ci Cømme ça"
6182752769100596400,20205368,3416,Eerstejaars Dames
3877549578773445912,20205370,3292,Bøatycall
-8764384255039632188,20205374,3461,Ouderejaars Heren
6921951295589315905,20205375,3289,"Heren TopC4+,Heren Clubacht"
-980809463644054102,20205376,3258,"ØLYMPILS,RoeienMetDeRiemenDieJeHebt"
-4197179283586034976,20205377,3314,"DØLLØØS,Escalerøn"
-7974805638398228672,20205383,3262,Merløt
-1446023853032291942,20205384,3361,Bøattrippers
5222424204475853971,20205385,3370,"Winøs,Carpe Nøctem,Dølgedraaid"
7548385063780857378,20205386,3514,"DØLLØØS,Escalerøn"
-692141156972992850,20205387,3280,
-1113698215592806093,20205388,3526,Lønge Meidøn
-4857044556508291584,20205391,3339,"Eerstejaars Licht,Oudlicht,Fløw"
5034767949580200269,20205393,3424,"DCl4*,Temptatiøn,Dames Clubacht,Despø"
8632913307066247157,20205395,3268,Merløt
8122058819714409577,20205397,3347,"Tøtal løss,Sletsgø,Dames Project8+"
-4816059062387603882,20205398,3355,Dames Clubacht
-6073153028395626417,20205400,3427,"Gøld riggers,Gøldriggers X prølatiø,Dames Project8+"
2867294654005486531,20205401,3426,Dames TopC4+
6826805977568877117,20205402,3283,Merløt
4360130252091805427,20205403,3306,Wijnøn
-6296457635531576448,20205404,3317,Tørpedo
187332564212580907,20205405,3445,ØLYMPILS
-5210254737183831616,20205406,3263,
3817246767158617879,20205407,3472,"Tørpedo,Prødigies,Røw me to the møøn ,Heren Project8+,Boot & Huysch ringvaartploeg"
8934789365939286382,20205410,3340,Wijnøn
-5608206365773940475,20205412,3374,"Spøed,Dames Project8+"
9161040632863552093,20205415,3479,Wijnøn
-869000742011953488,20205420,3459,"Heren TopC4+,Boy ødelagt"
107649705832827177,20205421,3309,"ØLYMPILS,Parøls,Heren Project8+"
3320081764179416116,20205423,3318,Tot de Bødem
-7740687875577796119,20205424,3534,"Vinø,DREAM 1Ø"
-5840919280147490493,20205425,3329,"Nøg Ønbekend,DREAM 1Ø,Vinø,Dames Project8+"
5984015058365473833,20205427,3486,"DØLLØØS,Escalerøn"
-2718856172890005467,20205429,3382,"Prølatiø,Gøldriggers X prølatiø"
-5013064286815140791,20205430,3386,"Heren TopC4+,Boy ødelagt,Heren Talenten 8+"
3261663179661657218,20205433,3328,"Heren TopC4+,Boy ødelagt"
6097203812808702387,20205434,3371,"Vinø,DREAM 1Ø"
4872412493382199350,20205438,3299,"Vinø,DREAM 1Ø,Dames Project8+"
-8854104209350428097,20205439,3296,"Nøg Ønbekend,DREAM 1Ø,Vinø"
-9075316267530000714,20205443,3396,"Øzøsnel,Parøls,Veløcità"
-5844678999993480516,20205444,3349,"Øzøsnel,Veløcità"
4084950001325672928,20205446,3287,ØLYMPILS
1390840261345197336,20205449,3297,
-1860379350672570642,20204416,2401,"Usain Bøat,Dørstig vør Gøud,Temptatiøn,Vinø,Dølgedraaid,Heren Project8+"
8171807136775399035,20205450,3492,Bøattrippers
-5765591657235455350,20205454,3462,ØLYMPILS
-1346173741720693851,20205455,3483,"Gøld riggers,De Zeven Zønden,Gøldriggers X prølatiø"
-4846192320037040138,20205457,3446,"Spøed,De Zeven Zønden"
7419759899639768090,20205462,3434,"Tot de Bødem,Boy ødelagt,RoeienMetDeRiemenDieJeHebt"
-1310556700972401144,20205463,3506,
-3686351401778377714,20205464,3345,"Heren Clubacht,Eerstejaars Zwaar"
1494118244897621314,20205465,3417,"Vinø,DREAM 1Ø"
1463866448913123048,20205466,3274,"Dames TopC4+,Dames Clubvier - Cømme ci Cømme ça,Fløw,RoeienMetDeRiemenDieJeHebt"
-4855517871172616811,20205468,3485,"Høe cuz ‘vø kus,Øzøsnel,Høe cuz \'vo kus"
7277831963098095357,20205469,3400,Bøatycall
4917730722509773653,20205471,3525,Merløt
-6411061948562783012,20205473,3312,"Øzøsnel,Veløcità"
3014026626391508035,20205474,3411,"Temptatiøn,Heren TopC4+,Carpe Nøctem,Dølgedraaid,Dames Project8+"
-309204751139482384,20205477,3332,"Tøtal løss,Sletsgø"
-2241168845284477,20205482,3303,"Nøg Ønbekend,DREAM 1Ø,Vinø"
-7407796725636321515,20205486,3544,"Dames TopC4+,Dames Clubvier - Cømme ci Cømme ça"
-5131116388657550299,20205488,3481,"Dames TopC4+,Dames Clubvier - Cømme ci Cømme ça,Fiascø"
7488124973539279755,20205489,3294,"Tøtal løss,Sletsgø"
8712726777400122427,20205493,3473,Prølatiø
544582582943248106,20205496,3278,"Lønge Meidøn,Dubbel Dølletjes"
7667952875047956063,20205498,3322,Tørpedo
-5614081511723441230,20205499,3271,"DØLLØØS,Escalerøn"
-4093061507813637296,20205500,3513,"Heren TopC4+,Eerstejaars Licht"
4981174623490061987,20205507,3360,"Heren TopC4+,Heren Clubvier - Gerstekracht,Dames Talenten 8+"
400160715903942230,20205508,3331,"Eerstejaars Zwaar,Heren Talenten 8+"
-6387127479068383471,20205509,3527,"Eerstejaars Licht,Eerstejaars Zwaar,Dames Clubvier - Cømme ci Cømme ça,Løef,Zønder Døllen"
-8511640010938458886,20205510,3503,Tørpedo
3432549213068324609,20205514,3323,"Dames TopC4+,Dames Clubvier - Cømme ci Cømme ça"
7697436943766270851,20205516,3496,"Tøtal løss,Sabøøtage"
-8173740151860245710,20205116,3068,Bøattrippers
-1696639069176223903,20205517,3490,"Prølatiø,Gøldriggers X prølatiø"
5344378304410708667,20205523,3284,"Eerstejaars Licht,Eerstejaars Zwaar,Fløw"
2897015914714983518,20205524,3269,Dames Clubacht
6711697422151348848,20205527,3480,
7867638510651323384,20205532,3333,"Winøs,Carpe Nøctem,Dølgedraaid"
6020682786168492272,20205534,3448,Dames TopC4+
-5929452864078263638,20205539,3551,"Eerstejaars Zwaar,Middengroep Zwaar"
-6003384396524733245,20205542,3550,"Tøtal løss,Sletsgø"
-7985539017075409296,20205549,3557,Wijnøn
4979711427382681639,20205241,3252,"Ouderejaars Heren,Øverst"
2286650828936545893,20205550,3559,Ouderejaars Heren
7275522714423849078,20205209,3237,
-6436703328480126382,20205557,3569,Escalerøn
8204526410223159146,20205577,3495,SPARKØL
8846463000962025338,20205600,3253,"Oudlicht,Øverst"
-1615442149135681369,20205614,3566,Øverst
-6588265235683390994,20205650,3570,Prødigies
7158739066229321828,20205754,3565,"Dames TopC4+,Prøminent"
-6012119320640186013,20205775,3573,Watskebørt
1112238988155947572,20205784,3564,Drøømboot
-1559179175560036353,20205805,2050,Ouderejaars Dames
1887763072601124277,20205878,3571,Carpe Nøctem
8751359917804438359,20205909,3568,
6438680078125339361,20205922,3572,Sletsgø
8848119796156258214,20205957,3563,Heren Clubacht
-6103356664470360052,20205960,3567,
1213048467819474580,20205053,2889,DTOPC4+
7237452048920987180,20205982,1,
-5652052373230714567,20205553,3588,
2902058018100004147,20205554,3781,Watskebørt
-5334096500298715476,20205555,3619,"Eerstejaars Dames,Kabøters"
-2498118778715317967,20205556,3666,Vløtjes
-2570107172981613046,20205558,3851,
-6293750846028894675,20205559,3784,
-5474974107541759069,20205560,3803,Verzøpen
556514140506890119,20205561,3826,Kabøters
-4449722826795278367,20205562,3886,Røw me to the møøn 
-8029040828364186752,20205563,3663,Kabøters
-5367639739561199246,20205564,3664,Høteldebøøtel
-5989769013690298735,20205565,3697,Fiascø
-2958296729602017505,20205567,3735,Åtte Øl
-1345428383182368475,20205568,3771,Escalerøn
72227012807051853,20205569,3712,Prøminent
-3313133962188248543,20205570,3802,Verzøpen
9138134946062689696,20205571,3918,Verzøpen
-7858080408514357377,20205572,3592,Dames Clubdubbelvier
-3637317343468001941,20205573,3914,
-5287111355202876264,20205574,3881,Løef
667349184547744109,20205575,3962,"Ouderejaars Dames,Heren Talenten 8+"
5349148476022250282,20205578,3879,
7821647884163980596,20205579,3702,Zønder Døllen
5908242619045318216,20205580,3726,MexiKanø
4967741010437898027,20205581,3833,"Sødå,Heren Talenten 8+"
6364590974518993409,20205582,3701,Watergødinnen 
5430586351432872914,20205584,3953,Drøømboot
4482878648340213435,20205585,3630,DREAM 1Ø
-923252124204250965,20205586,3705,
1810410056191359643,20205587,3793,New Kids Turboot
996087855713800024,20205588,3845,"Sødå,Heren Talenten 8+"
408369171380300194,20205589,3598,Scøtch
8274281584604207257,20205590,3926,MexiKanø
-3806858774256001801,20205592,3869,
709413727435388713,20205593,3711,Øverst
-3076749874336406995,20205594,3629,Watergødinnen 
-6276406156531024832,20205595,3817,DREAM 1Ø
8324114575825095691,20205596,3599,Fløw
-148864080307454658,20205597,3825,
-6551585462560356123,20205598,3812,Fiascø
-792691887240670418,20205599,3696,
1156726561307915772,20205601,3731,Scøtch
5558027423054394464,20205602,3728,
-5038711849396699920,20205603,3861,
485337496794398704,20205605,3899,Sødå
4205626027284796253,20205606,3646,Bimbo\\\'s
-5713525411361346001,20205607,3963,Middengroep Lichte Dames 
8467101228925574159,20205608,3667,Gø Høe\\\'s
-471899010095784893,20205609,3758,MexiKanø
-6787163463136903339,20205610,3836,Eerstejaars Licht
-3525126967039467197,20205611,3658,Sødå
-4631924936182997691,20205612,3846,Prødigies
1403653546568137006,20205613,3769,
-189306926840848797,20205615,3622,Watskebørt
-2575566534679346255,20205616,3736,New Kids Turboot
-6251168036316556504,20205617,3956,Watergødinnen 
-6998658304511803806,20205618,3734,"Dames TopC4+,Carpe Nøctem"
-2140999816494310759,20205619,3627,Heren TopC4+
-6095638235806210670,20205620,3923,Sletsgø
-2430377470130481474,20205621,3857,Watergødinnen 
-9015119764572874986,20205623,3875,Pedrø
1253042153552728843,20205626,3695,"Parøls,Dames Talenten 8+"
-4870651858849080576,20205627,3614,De Zeven Zønden
1665763108833077026,20205628,3591,Dames TopC4+
-5831078121923221181,20205629,3957,Fløw
8833554748172664022,20205630,3612,Åtte Øl
4995295358441692651,20205633,3866,Røw me to the møøn 
4839134024694282452,20205634,3884,RoeienMetDeRiemenDieJeHebt
-8917252370298809725,20205635,3615,"Eerstejaars Dames,Kabøters"
-2015045641167918042,20205636,3749,"Sødå,Øverst,Dames Talenten 4*"
1674409904404213559,20205637,3839,"Kantjebøørd,Prøminent"
-8245152753445687517,20205638,3685,Heren TopC4+
7389652604098664918,20205639,3907,Dames TopC4+
2504510510732510659,20205640,3931,Høteldebøøtel
-8113947034482195572,20205641,3661,Prøminent
1982271556743814290,20205643,3805,"Fløw,Dames Talenten 4*"
7804053558124146836,20205644,3797,Kabøters
-6787819514037082227,20205646,3798,New Kids Turboot
-1591775814668957833,20205647,3872,Øya Lélé
-293264509293730742,20205648,3668,Fiascø
925050595196283448,20205649,3610,Dames TopC4+
-1693811747510747364,20205651,3750,DREAM 1Ø
-7506706633781941065,20205652,3787,RoeienMetDeRiemenDieJeHebt
-570923858956724042,20205653,3915,Escalerøn
-2046967717453016047,20205654,3583,Zønder Døllen
3431381996735642731,20205655,3897,
-4633973211424075757,20205656,3800,Vløtjes
-7584791403260184414,20205657,3955,
-5159906928688879101,20205659,3770,Løef
-5039655479848419053,20205660,3824,Sletsgø
7543236276714432871,20205663,3856,
302843307554356806,20205664,3764,
4688612911388252668,20205665,3843,Pedrø
6320258576297691194,20205666,3611,Heren Clubacht
6700569188793730376,20205667,3613,Fløw
-7782200047036962750,20205668,3753,Vløtjes
6901875116680920744,20205669,3850,Watergødinnen 
6709176778832554990,20205670,3946,
-9219439321793731463,20205671,3593,"Dames Clubacht,Despø"
4221662357482927279,20205672,3903,Watskebørt
-1674021256912747596,20205673,3660,Watskebørt
6646636140639519651,20205674,3643,Røw me to the møøn 
-1296902916826473488,20205675,3670,"Dames Clubdubbelvier,Escalerøn,VRIJMIBØØT"
-6266037930216003215,20205676,3677,"Parøls,Dames Talenten 4*"
-5533869646016954980,20205678,3807,Pedrø
-4685556562917045889,20205680,3662,
1697123672445974109,20205681,3692,Eerstejaars Zwaar
-1895217950433553248,20205682,3595,De Zeven Zønden
6330463549253624769,20205683,3859,
5573476646197313982,20205684,3791,
3491826044394218210,20205685,3585,Escalerøn
-5863560031501605251,20205686,3889,Røw me to the møøn 
2784161594415027208,20205687,3895,
-953347880846538331,20205688,3727,Parøls
-6480956243941846626,20205689,3877,SPARKØL
2495716321560486467,20205690,3811,Parøls
-4083016671292304051,20205692,3680,"Dames Clubacht,Despø"
-2253647670679371068,20205695,3788,SPARKØL
5596145183475267187,20205696,3806,Øya Lélé
-1736340980917439667,20205697,3932,Høteldebøøtel
8402424402478982054,20205698,3631,"Kantjebøørd,Prøminent"
-8839338536344778436,20205699,3597,Dames TopC4+
5101697574344344840,20205700,3715,Eerstejaars Licht
1266081106837653645,20205701,3876,
1336412059902500250,20205702,3967,
1499991373626412650,20205703,3659,Watergødinnen 
5574482912354344509,20205704,3600,Kabøters
-2014803180704072884,20205705,3935,DREAM 1Ø
621745648882064722,20205707,3772,Heren Clubacht
174820355567557793,20205708,3752,Heren Clubacht
-5108831543574379884,20205709,3916,Prøminent
1619296382837069006,20205710,3738,Løef
6134088258522068191,20205711,3909,Pedrø
8263140221277323615,20205712,3865,Pedrø
-4944716104644476904,20205713,3733,Høteldebøøtel
4674966253923404272,20205714,3708,Heren Clubacht
-8485011098746043508,20205715,3743,Fløw
4734021297717821353,20205716,3848,Vløtjes
-7770023005884497786,20205717,3786,Watskebørt
731163894268569008,20205718,3966,Ouderejaars Heren
8621184050605770813,20205719,3774,MexiKanø
9087681078649463599,20205720,3616,
2638401843676258743,20205721,3649,Watergødinnen 
-6445675440684718199,20205722,3574,Fiascø
-425383826366715626,20205723,3888,Fiascø
1077941730964685262,20205724,3618,Zønder Døllen
5722797516897651717,20205725,3819,Heren TopC4+
434171699990840238,20205726,3745,Heren TopC4+
-2566550384234948140,20205728,3716,
-8240182033157382915,20205729,3883,Dames TopC4+
2688310575296693247,20205730,3885,Verzøpen
2160634723064009688,20205731,3681,
-1400981289003469535,20205734,3910,DREAM 1Ø
-417867454417483489,20205735,3620,SPARKØL
5948967260237679689,20205736,3676,Dames Clubacht
3744788741445542879,20205739,3768,
5769964634325960600,20205740,3719,Bimbo\\\'s
-1988031342761721041,20205741,3809,
4449006952617963768,20205742,3864,Fløw
5552304633291777495,20205744,3863,Åtte Øl
8839784346273321060,20205745,3796,Zønder Døllen
-7301360605143580526,20205746,3641,Dames TopC4+
1162453680051615615,20205747,3949,Escalerøn
1848868940837312698,20205748,3868,Drøømboot
-6207053453754363638,20205749,3947,RoeienMetDeRiemenDieJeHebt
-1963720001668188311,20205750,3747,Røw me to the møøn 
50571897614750493,20205751,3748,Dames Clubacht
-3225308464816803049,20205752,3944,RoeienMetDeRiemenDieJeHebt
-1803843788271373241,20205753,3678,Scøtch
6505505406085126185,20205755,3852,Løef
-6053544160693530421,20205756,3873,Dames Clubdubbelvier
6733128117175544243,20205757,3628,"Dames Clubacht,Despø"
5848660252892582743,20205758,3590,Åtte Øl
-5983553986599831562,20205759,3584,Zønder Døllen
350358815396683568,20205760,3673,Verzøpen
-7426501598331947724,20205761,3609,Dames TopC4+
-5654762222447921658,20205762,3898,Dames TopC4+
-5053081663370557184,20205763,3816,Høteldebøøtel
971899804544180190,20205764,3960,Middengroep Zwaar
-200953596845159973,20205766,3799,Parøls
-3080639210974400631,20205767,3760,RoeienMetDeRiemenDieJeHebt
7757357041474723958,20205768,3951,Prødigies
1588948444569669753,20205769,3675,Fiascø
7835656163322456609,20205770,3754,Gø Høe\\\'s
6441384554356077375,20205772,3639,Sletsgø
5234175266323364523,20205774,3623,DREAM 1Ø
-6523846233335932217,20205778,3739,Dames TopC4+
-1926605314922195726,20205780,3744,"Heren TopC4+,Heren Talenten 8+"
5164053974331319017,20205782,3652,"Dames Clubdubbelvier,VRIJMIBØØT"
5216983917534844164,20205783,3725,Øya Lélé
4763915014147090720,20205785,3831,Gø Høe\\\'s
4332618114915259630,20205786,3965,Eerstejaars Zwaar
-5540815613391844277,20205787,3930,
-4005868298189485073,20205788,3601,Sletsgø
260527454846109157,20205789,3757,
7083653582308877017,20205790,3835,Prøminent
-6406342850815195445,20205791,3687,Heren Clubacht
-7910488935612509405,20205792,3832,Sødå
4584952021364811477,20205794,3655,Bimbo\\\'s
-5447001482103215498,20205795,3717,
-8898328170832931201,20205796,3761,Bimbo\\\'s
-7952172382987193366,20205797,3878,"Eerstejaars Dames,Kabøters"
3878026204393866960,20205798,3941,Watskebørt
-627422662459199927,20205799,3795,"Dames Clubdubbelvier,VRIJMIBØØT"
2338837830981629594,20205800,3906,RoeienMetDeRiemenDieJeHebt
7492432132071093621,20205801,3780,
8367852907663582662,20205802,3713,Heren Clubacht
8585441918607184603,20205803,3871,Vløtjes
-5876991331302171668,20205804,3648,Løef
7772608991960802617,20205806,3759,Åtte Øl
-8703291886639838880,20205807,3730,Prødigies
3948729279141072757,20205808,3818,Bimbo\\\'s
7577795543086523792,20205809,3948,RoeienMetDeRiemenDieJeHebt
4800774635573725408,20205811,3950,
4633270654210197940,20205813,3691,Sletsgø
6830325648722484081,20205814,3900,Pedrø
579418659359251697,20205815,3720,New Kids Turboot
7231743885406412703,20205816,3617,Verzøpen
415445096431353578,20205817,3917,Gø Høe\\\'s
2552183501477829580,20205818,3640,Heren Clubacht
831064521776659846,20205820,3626,Sødå
298597193070299440,20205821,3767,Prødigies
-6879293410169465755,20205822,3919,Escalerøn
-1711473231943203212,20205823,3650,Watskebørt
1566062813173929445,20205824,3741,Bimbo\\\'s
-401767139998687575,20205825,3908,Fiascø
2572064055546793837,20205826,3576,Kabøters
-6800646225184554272,20205827,3693,Bimbo\\\'s
5815379920140766886,20205828,3792,Scøtch
6419900863461097604,20205829,3789,
-8387470542016781137,20205831,3654,
5911160927656854280,20205832,3777,Dames TopC4+
6087842427077355350,20205833,3714,Bimbo\\\'s
-3356134418434930369,20205834,3644,Dames Clubdubbelvier
-1045724035214385244,20205835,3943,Øverst
-833389004213034827,20205836,3854,MexiKanø
-703179758561204338,20205837,3782,"Parøls,Dames Talenten 8+"
4450712737899944123,20205838,3804,Prødigies
6005140465661980580,20205839,3688,
-2711217655831041191,20205840,3858,Carpe Nøctem
4908106047612962935,20205841,3575,Drøømboot
-661502280863144136,20205843,3632,Parøls
-603193318024990027,20205844,3672,New Kids Turboot
2911035843924606642,20205845,3814,
-647327892670035295,20205846,3679,Zønder Døllen
7070281288071476413,20205847,3841,Eerstejaars Licht
3449856779642713069,20205848,3849,"Sødå,Scøtch"
-8909853581420741366,20205849,3815,SPARKØL
1971044408119412867,20205850,3722,Watskebørt
-453889085136789904,20205851,3578,Gø Høe\\\'s
4898009220410642094,20205853,3579,Gø Høe\\\'s
5935940624486615667,20205854,3608,Scøtch
4362939593368577171,20205855,3740,Dames Clubacht
-9115174405703659171,20205857,3778,Carpe Nøctem
6016003341929744887,20205858,3589,Dames Clubdubbelvier
-6542149084816809844,20205859,3790,New Kids Turboot
5015024719046133812,20205860,3961,Ouderejaars Heren
8623885432478369225,20205861,3842,Kantjebøørd
-8803527999096828885,20205863,3587,
-7980054311468839962,20205864,3699,Eerstejaars Licht
-1169372614347401466,20205865,3933,Fiascø
-7769481992740206957,20205866,3862,Vløtjes
-2064081775851040076,20205867,3901,Gø Høe\\\'s
1581970509773607296,20205868,3602,"Øverst,Dames Talenten 8+"
-8151548304662205035,20205869,3934,Løef
-687623911721500334,20205870,3822,Prødigies
-7621446663687956251,20205871,3737,Heren TopC4+
8118218561280610004,20205872,3821,Heren TopC4+
7886957228049463147,20205873,3721,Heren TopC4+
8627727088468365124,20205874,3657,"Kantjebøørd,Prøminent"
5438187456130845422,20205875,3853,RoeienMetDeRiemenDieJeHebt
-1831474837413877253,20205876,3577,Prødigies
3593349439675367530,20205877,3621,
-2641271775472330144,20205879,3927,
-2853078939695490753,20205880,3656,"Dames Clubdubbelvier,De Zeven Zønden,Heren Project8+,VRIJMIBØØT"
-4188041248683735724,20205881,3746,Drøømboot
4052502483549228843,20205883,3775,"Eerstejaars Dames,Kabøters"
5377908855829521466,20205884,3606,Dames Clubacht
4933789341571095886,20205885,3964,"Dames TopC4+,Dubbel Dølletjes"
-3606029478087846368,20205886,3582,"De Zeven Zønden,Dames Talenten 8+"
-4707354527325984486,20205887,3653,Dames TopC4+
6868688335773026202,20205888,3929,Øverst
2402906440408439729,20205889,3828,Sletsgø
-3901910802527571768,20205890,3894,SPARKØL
8863096504799267791,20205891,3690,Øya Lélé
-6021032102964512658,20205892,3813,Prødigies
1811915905172391928,20205893,3689,"Eerstejaars Dames,Kabøters"
5857737954222080985,20205894,3638,Høteldebøøtel
-922199014578355574,20205895,3698,Øya Lélé
-2145787972704485942,20205897,3594,
-495901232203667847,20205898,3830,
-1817779631577161677,20205899,3870,SPARKØL
-4673277425145185508,20205900,3605,"Eerstejaars Dames,Kabøters"
-7531377565026944413,20205901,3904,
2104946589608897159,20205902,3922,De Zeven Zønden
-3777114646583936699,20205903,3942,Heren TopC4+
-439263669603087096,20205904,3732,Carpe Nøctem
-1871651620894678989,20205905,3682,Carpe Nøctem
4019620893647603713,20205906,3810,Pedrø
4613459411810832530,20205907,3911,Kabøters
-7260895427332902969,20205908,3633,Fløw
-5272932118068520064,20205910,3785,
1127217840452827020,20205911,3779,De Zeven Zønden
8316584960466263246,20205912,3755,Heren TopC4+
-3011238559918610889,20205913,3694,"Kantjebøørd,Prøminent"
-7206645727318039406,20205915,3686,MexiKanø
3580822394485715798,20205916,3765,Sødå
-7554738158780893020,20205918,3880,MexiKanø
-3227981706108423982,20205919,3891,New Kids Turboot
-2568287453811388532,20205920,3952,New Kids Turboot
1674664635925517657,20205921,3959,
6580954711721352377,20205923,3634,Eerstejaars Licht
-478659115399424173,20205924,3808,
-4663049042950305490,20205925,3729,DREAM 1Ø
-3359337324560476149,20205926,3847,Pedrø
1735491027828892994,20205927,3669,
3742639491444907353,20205928,3704,MexiKanø
-1705588887635971246,20205929,3844,DREAM 1Ø
6008938932347291671,20205930,3718,"Åtte Øl,Dames Talenten 4*"
-401796552932477658,20205931,3645,Verzøpen
-933564200759869005,20205932,3936,
6994013294843156775,20205933,3896,MexiKanø
-3304909407748640777,20205934,3624,MexiKanø
-9173456105718324319,20205935,3707,Zønder Døllen
-3220735998804014212,20205936,3827,Røw me to the møøn 
-7620895982197513222,20205939,3945,RoeienMetDeRiemenDieJeHebt
2396375593443868009,20205938,3709,Fiascø
2208925811292943733,20205941,3762,Øya Lélé
-2359129020152466917,20205942,3604,De Zeven Zønden
-1451200830801123366,20205945,3940,Watergødinnen 
6731857756239837200,20205946,3823,Høteldebøøtel
729431950331193975,20205949,3651,Fløw
-7147441393651634440,20205950,3603,Sletsgø
5760775503827042019,20205952,3684,Eerstejaars Zwaar
-417025557721051407,20205954,3912,Kabøters
-6348074204134143599,20205959,3920,Løef
-2728567933115128827,20205961,3958,Drøømboot
4820804368868174072,20205963,3703,
-5840037398360188224,20205965,3763,Prødigies
-4844462906644192490,20205967,3647,Øya Lélé
-5750032527846736092,20205969,3773,Watskebørt
6370962279494821561,20205971,3860,Eerstejaars Zwaar
1106345804451454409,20205972,3801,Øya Lélé
-7065934322101706439,20205973,3625,Fiascø
7878181856046204024,20205974,3925,
5436901721562054612,20205976,3783,Høteldebøøtel
-3693227031312477949,20205977,3607,"Eerstejaars Dames,Kabøters"
-5635191638803531646,20205978,3968,Prødigies
1402125552523949635,20205980,3969,Gø Høe\\\'s
-6168144238352560207,20205981,3970,Ouderejaars Heren
2704255551214734798,20205983,4062,
2980829192513252140,20205984,4015,Aldri før full
5438100716376314030,20205985,4004,Bøøt Klein Grøøt
-3428708459764444761,20205986,3972,Aldri før full
-7885395826458303208,20205987,4008,Despø
6957697343176978399,20205988,3999,
8847693447153297094,20205989,4007,"Dames Talenten 8+,Aldri før full"
-5720829066349719328,20205991,4069,
-8116838363022366944,20205992,3991,Met de billen bøøt
5383245971901693581,20205993,4032,
-8074800727643334916,20205994,4034,
8720016485634620384,20205995,4044,
-5883028472958531475,20205996,4002,VRIJMIBØØT
5307404205399948163,20205997,3997,
8759811034332615665,20205998,4019,Rapidø
-7778462455033167323,20205999,4071,
2821115363937212905,20206000,4052,Bøøt Klein Grøøt
3526211160305578194,20206001,4018,
130702110431372516,20206002,4055,
3405098964727342891,20206003,4059,Despø
3680348057420674682,20206004,3985,VRIJMIBØØT
-4664779605459021759,20206005,4049,
1885523398530059690,20206006,4060,
-8863316899733761294,20206008,4009,
-387389257921928707,20206009,4046,Rapidø
-462396555561977433,20206010,3977,
-6671445364029023775,20206011,4038,
4587354969496362737,20206012,3978,"Dames Talenten 8+,Aldri før full"
7131216964151421643,20206013,3973,Rapidø
5304952400470889086,20206014,4067,
-4149411967332393512,20206015,4025,VRIJMIBØØT
2748957042906007926,20206016,4014,Heren Talenten 8+
8240810318258907026,20206017,3994,
4198507703365603877,20206018,4048,
-1170055043146501446,20206020,4051,Heren Talenten 8+
5821163765721880900,20206021,4026,
-4257700784917009817,20206022,4028,Heren Talenten 8+
-1918979609951740093,20206023,4053,Despø
-8530462560299599518,20206024,4047,Bøøt Klein Grøøt
1450401736613554481,20206025,4024,
2263544523695804523,20206028,4000,Despø
-1233101010077514231,20206029,3990,Dames TopC4+
5260063717236284355,20206030,4012,
5334063526852936366,20206031,4050,Bøøtox
-8887938942885913115,20206032,3993,Bøøtox
8494769080366764314,20206033,4013,Bøøtox
-8907264130018067836,20206034,4031,"Dames Talenten 8+,Bøøt Klein Grøøt"
-7665183291253796038,20206035,4072,
